radial_idx	distance	zh	rho	zdr	phi	sd_zdr	sd_phi	zh_qc	rho_qc	zdr_qc	phi_qc	phi_reg	kdp_lsf
147.0000	83.9250	22.5000	0.8850	0.3750	84.7200	0.9092	4.1216	nan	nan	nan	nan	85.5985	0.0000
147.0000	84.0000	20.5000	1.0200	-1.0625	86.9100	0.9448	6.0596	20.5000	1.0200	-1.0625	86.9100	86.1025	0.4861
147.0000	84.0750	23.5000	1.0350	1.0625	90.2300	0.8804	6.0273	23.5000	1.0350	1.0625	90.2300	86.1025	0.4646
147.0000	84.1500	20.5000	1.0450	1.4375	93.7700	0.8072	7.2364	20.5000	1.0450	1.4375	93.7700	86.1025	0.4417
147.0000	84.2250	20.5000	1.0300	-0.5625	73.5000	0.9606	7.5521	20.5000	1.0300	-0.5625	73.5000	86.1025	0.4173
147.0000	84.3000	19.5000	1.0400	-0.0625	87.1600	0.7755	8.3008	19.5000	1.0400	-0.0625	87.1600	86.3896	0.3915
147.0000	84.3750	18.5000	1.0250	0.3125	98.2800	0.7636	8.3661	18.5000	1.0250	0.3125	98.2800	86.3896	0.3642
147.0000	84.4500	21.5000	1.0300	1.6875	95.4500	1.0993	8.1464	21.5000	1.0300	1.6875	95.4500	86.3896	0.3355
147.0000	84.5250	19.0000	1.0500	1.1875	79.4900	1.0746	5.8141	19.0000	1.0500	1.1875	79.4900	86.3896	0.3053
147.0000	84.6000	22.0000	0.9700	0.7500	91.7000	1.1434	5.6767	22.0000	0.9700	0.7500	91.7000	86.3896	0.2736
147.0000	84.6750	16.0000	0.9700	-1.8750	90.5100	1.1513	5.2706	16.0000	0.9700	-1.8750	90.5100	86.3896	0.2405
147.0000	84.7500	19.5000	1.0500	0.9375	94.9900	0.9949	4.7065	19.5000	1.0500	0.9375	94.9900	86.3896	0.2060
147.0000	84.8250	21.5000	0.9950	-0.7500	88.9000	0.8894	3.4652	21.5000	0.9950	-0.7500	88.9000	86.3896	0.1751
147.0000	84.9000	21.5000	0.9900	-0.0625	84.7500	0.7939	3.4829	21.5000	0.9900	-0.0625	84.7500	86.3896	0.1579
147.0000	84.9750	21.5000	0.9950	0.0000	90.3600	1.9147	4.8975	21.5000	0.9950	0.0000	90.3600	86.3896	0.1400
147.0000	85.0500	20.5000	1.0050	-0.6250	95.8500	1.9176	4.6967	20.5000	1.0050	-0.6250	95.8500	86.3896	0.1212
147.0000	85.1250	22.0000	0.9300	-0.3750	92.1800	1.8587	4.7139	22.0000	0.9300	-0.3750	92.1800	86.3896	0.1017
147.0000	85.2000	18.5000	0.9850	5.1250	81.3100	1.8621	4.6023	18.5000	0.9850	5.1250	81.3100	86.3896	0.0976
147.0000	85.2750	22.0000	1.0050	0.0625	84.2600	1.8545	5.8470	22.0000	1.0050	0.0625	84.2600	86.3896	0.0933
147.0000	85.3500	21.5000	0.9250	0.1875	89.5100	1.7846	5.2952	21.5000	0.9250	0.1875	89.5100	86.3896	0.0887
147.0000	85.4250	20.0000	1.0500	-0.1250	85.9400	1.7680	5.2457	20.0000	1.0500	-0.1250	85.9400	86.3896	0.0838
147.0000	85.5000	20.0000	1.0500	0.1875	98.7100	0.4205	5.0204	20.0000	1.0500	0.1875	98.7100	86.3896	0.0786
147.0000	85.5750	21.5000	1.0450	0.5625	89.9200	0.5365	4.1882	21.5000	1.0450	0.5625	89.9200	86.3896	0.0732
147.0000	85.6500	20.5000	0.9300	-0.1875	91.5900	0.5394	5.1991	20.5000	0.9300	-0.1875	91.5900	86.3896	0.0674
147.0000	85.7250	22.0000	0.9650	1.1250	97.5000	0.5447	4.9802	22.0000	0.9650	1.1250	97.5000	86.3896	0.0614
147.0000	85.8000	21.0000	0.9700	-0.6875	91.5800	0.5435	6.5804	21.0000	0.9700	-0.6875	91.5800	86.3896	0.0551
147.0000	85.8750	21.5000	1.0500	0.3125	83.2300	0.5540	6.9297	21.5000	1.0500	0.3125	83.2300	86.3896	0.0486
147.0000	85.9500	20.0000	1.0500	0.6250	87.6600	0.5175	7.5089	20.0000	1.0500	0.6250	87.6600	86.3896	0.0417
147.0000	86.0250	18.5000	0.9850	0.3125	105.1700	0.6369	6.9758	18.5000	0.9850	0.3125	105.1700	86.3896	0.0346
147.0000	86.1000	20.0000	1.0100	0.6875	85.9500	0.6029	7.3599	20.0000	1.0100	0.6875	85.9500	86.3896	0.0272
147.0000	86.1750	14.5000	1.0500	0.2500	83.5800	0.6424	8.0579	14.5000	1.0500	0.2500	83.5800	86.3896	0.0195
147.0000	86.2500	15.0000	0.9250	-1.1250	88.8300	0.6173	8.4949	15.0000	0.9250	-1.1250	88.8300	86.3896	0.0115
147.0000	86.3250	18.0000	0.9700	0.8125	81.9100	1.1714	6.0510	18.0000	0.9700	0.8125	81.9100	86.3896	0.0088
147.0000	86.4000	15.5000	1.0500	-0.3750	99.7800	1.1946	6.9090	15.5000	1.0500	-0.3750	99.7800	86.3896	0.0060
147.0000	86.4750	17.0000	1.0200	0.2500	82.5400	1.2137	7.4662	17.0000	1.0200	0.2500	82.5400	86.3896	0.0030
147.0000	86.5500	17.5000	0.9250	2.9375	93.1200	1.2692	9.2330	17.5000	0.9250	2.9375	93.1200	86.3896	-0.0000
147.0000	86.6250	17.5000	0.9950	-0.2500	78.4800	1.3479	9.3995	17.5000	0.9950	-0.2500	78.4800	86.3896	0.0000
147.0000	86.7000	nan	nan	-0.2500	78.4800	1.4171	9.1194	nan	nan	-0.2500	78.4800	86.3896	0.0000
147.0000	86.7750	14.5000	0.9400	-1.4375	101.5500	1.4519	8.9023	14.5000	0.9400	-1.4375	101.5500	86.3896	0.0000
147.0000	86.8500	16.0000	1.0000	-1.3125	97.6800	0.4931	9.1177	16.0000	1.0000	-1.3125	97.6800	86.3896	-0.0000
147.0000	86.9250	nan	nan	-1.3125	97.6800	0.5223	7.6872	nan	nan	-1.3125	97.6800	86.3896	0.0000
147.0000	87.0000	nan	nan	-1.3125	97.6800	1.5069	15.6099	nan	nan	-1.3125	97.6800	86.3896	0.0000
147.0000	87.0750	nan	nan	-1.3125	97.6800	1.8842	19.2520	nan	nan	-1.3125	97.6800	86.3896	0.0000
147.0000	87.1500	17.0000	0.9800	-0.1250	86.1400	2.0249	20.7138	nan	nan	nan	nan	86.3896	0.0000
147.0000	87.2250	15.5000	0.8400	3.0000	53.6400	2.0249	25.8690	nan	nan	nan	nan	86.3896	0.0000
147.0000	87.3000	nan	nan	3.0000	53.6400	2.1233	25.4186	nan	nan	nan	nan	86.3896	0.0000
147.0000	87.3750	nan	nan	3.0000	53.6400	2.1847	28.9352	nan	nan	nan	nan	86.3896	0.0000
147.0000	87.4500	16.0000	0.8300	-1.3125	124.0800	2.3262	31.9117	nan	nan	nan	nan	86.3896	0.0000
147.0000	87.5250	14.5000	0.9350	-1.9375	92.0400	2.1304	30.0844	nan	nan	nan	nan	86.3896	0.0000
147.0000	87.6000	14.5000	1.0500	-1.7500	121.7000	2.0353	25.3547	nan	nan	nan	nan	86.3896	0.0000
147.0000	87.6750	nan	nan	-1.7500	121.7000	1.8007	18.2157	nan	nan	-1.7500	121.7000	86.3896	0.0000
147.0000	87.7500	nan	nan	-1.7500	121.7000	1.9616	18.1368	nan	nan	-1.7500	121.7000	86.3896	0.0000
147.0000	87.8250	17.0000	0.7500	2.5625	81.7200	1.9131	18.8855	nan	nan	nan	nan	86.3896	0.0000
147.0000	87.9000	15.5000	0.9050	1.9375	84.1900	1.7352	17.1888	15.5000	0.9050	1.9375	84.1900	86.3896	0.0000
147.0000	87.9750	nan	nan	1.9375	84.1900	1.3442	13.2972	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	88.0500	nan	nan	1.9375	84.1900	0.2187	0.8643	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	88.1250	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	88.2000	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	88.2750	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	88.3500	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	88.4250	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	88.5000	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	88.5750	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	88.6500	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	88.7250	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	88.8000	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	88.8750	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	88.9500	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	89.0250	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	89.1000	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	89.1750	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	89.2500	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	89.3250	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	89.4000	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	89.4750	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	89.5500	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	89.6250	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	89.7000	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	89.7750	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	89.8500	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	89.9250	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	90.0000	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	90.0750	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	90.1500	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	90.2250	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	90.3000	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	90.3750	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	90.4500	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	90.5250	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	90.6000	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	90.6750	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	90.7500	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	90.8250	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	90.9000	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	90.9750	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	91.0500	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	91.1250	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	91.2000	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	91.2750	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	91.3500	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	91.4250	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	91.5000	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	91.5750	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	91.6500	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	91.7250	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	91.8000	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	91.8750	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	91.9500	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	92.0250	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	92.1000	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	92.1750	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	92.2500	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	92.3250	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	92.4000	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	92.4750	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	92.5500	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	92.6250	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	92.7000	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	92.7750	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	92.8500	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	92.9250	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	93.0000	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	93.0750	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	93.1500	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	93.2250	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	93.3000	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	93.3750	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	93.4500	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	93.5250	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	93.6000	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	93.6750	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	93.7500	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	93.8250	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	93.9000	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	93.9750	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	94.0500	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	94.1250	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	94.2000	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	94.2750	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	94.3500	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	94.4250	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	94.5000	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	94.5750	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	94.6500	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	94.7250	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	94.8000	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	94.8750	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	94.9500	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	95.0250	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	95.1000	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	95.1750	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	95.2500	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	95.3250	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	95.4000	nan	nan	1.9375	84.1900	0.0000	0.0000	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	95.4750	nan	nan	1.9375	84.1900	0.6999	7.4185	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	95.5500	nan	nan	1.9375	84.1900	1.1200	7.5143	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	95.6250	nan	nan	1.9375	84.1900	1.3504	7.4150	nan	nan	1.9375	84.1900	86.3896	0.0000
147.0000	95.7000	16.5000	1.0500	3.9375	105.3900	1.4824	7.1123	16.5000	1.0500	3.9375	105.3900	88.9750	0.8721
147.0000	95.7750	17.5000	0.9350	-0.2500	92.6400	1.5414	6.5782	17.5000	0.9350	-0.2500	92.6400	88.9750	0.9012
147.0000	95.8500	nan	nan	-0.2500	92.6400	1.6754	6.6718	nan	nan	-0.2500	92.6400	88.9750	0.0000
147.0000	95.9250	nan	nan	-0.2500	92.6400	1.6086	5.1265	nan	nan	-0.2500	92.6400	88.9750	0.0000
147.0000	96.0000	nan	nan	-0.2500	92.6400	1.0661	6.2245	nan	nan	-0.2500	92.6400	88.9750	0.0000
147.0000	96.0750	16.0000	1.0500	-1.3750	103.0600	1.3574	7.5708	16.0000	1.0500	-1.3750	103.0600	88.9750	0.9922
147.0000	96.1500	16.0000	1.0500	-0.7500	98.1400	1.5102	8.3892	16.0000	1.0500	-0.7500	98.1400	88.9750	1.0086
147.0000	96.2250	15.5000	1.0500	2.3125	81.0200	1.5654	8.8278	15.5000	1.0500	2.3125	81.0200	88.9750	1.0225
147.0000	96.3000	nan	nan	2.3125	81.0200	1.5338	8.9425	nan	nan	2.3125	81.0200	88.9750	0.0000
147.0000	96.3750	nan	nan	2.3125	81.0200	1.5983	7.0043	nan	nan	2.3125	81.0200	88.9750	0.0000
147.0000	96.4500	nan	nan	2.3125	81.0200	1.3744	6.9182	nan	nan	2.3125	81.0200	88.9750	0.0000
147.0000	96.5250	nan	nan	2.3125	81.0200	1.3870	10.9112	nan	nan	2.3125	81.0200	88.9750	0.0000
147.0000	96.6000	18.0000	0.9300	-1.6250	94.6300	1.3990	12.8866	18.0000	0.9300	-1.6250	94.6300	88.9750	1.0539
147.0000	96.6750	16.0000	1.0450	2.2500	68.7700	1.7407	12.6421	16.0000	1.0450	2.2500	68.7700	88.9750	1.0525
147.0000	96.7500	17.0000	1.0500	2.5000	105.3600	1.6931	12.2837	17.0000	1.0500	2.5000	105.3600	90.7878	1.0487
147.0000	96.8250	nan	nan	2.5000	105.3600	1.6135	11.8809	nan	nan	2.5000	105.3600	90.7878	0.0000
147.0000	96.9000	15.5000	1.0500	-1.3125	93.6700	1.2759	11.9410	15.5000	1.0500	-1.3125	93.6700	90.7878	1.0333
147.0000	96.9750	18.5000	1.0350	0.7500	85.4500	1.2002	8.7071	18.5000	1.0350	0.7500	85.4500	90.7878	1.0218
147.0000	97.0500	nan	nan	0.7500	85.4500	1.0214	7.0805	nan	nan	0.7500	85.4500	90.7878	0.0000
147.0000	97.1250	nan	nan	0.7500	85.4500	0.7217	2.8764	nan	nan	0.7500	85.4500	90.7878	0.0000
147.0000	97.2000	nan	nan	0.7500	85.4500	0.0875	4.8395	nan	nan	0.7500	85.4500	90.7878	0.0000
147.0000	97.2750	nan	nan	0.7500	85.4500	0.1129	6.2478	nan	nan	0.7500	85.4500	90.7878	0.0000
147.0000	97.3500	nan	nan	0.7500	85.4500	0.1237	6.8441	nan	nan	0.7500	85.4500	90.7878	0.0000
147.0000	97.4250	17.5000	0.9550	1.0000	99.2800	0.1237	6.8441	17.5000	0.9550	1.0000	99.2800	93.5869	0.8996
147.0000	97.5000	nan	nan	1.0000	99.2800	0.1129	6.2478	nan	nan	1.0000	99.2800	93.5869	0.0000
147.0000	97.5750	nan	nan	1.0000	99.2800	0.0875	4.8395	nan	nan	1.0000	99.2800	93.5869	0.0000
147.0000	97.6500	nan	nan	1.0000	99.2800	0.0000	0.0000	nan	nan	1.0000	99.2800	93.5869	0.0000
147.0000	97.7250	nan	nan	1.0000	99.2800	0.0000	0.0000	nan	nan	1.0000	99.2800	93.5869	0.0000
147.0000	97.8000	nan	nan	1.0000	99.2800	1.0279	10.0989	nan	nan	1.0000	99.2800	93.5869	0.0000
147.0000	97.8750	nan	nan	1.0000	99.2800	1.2679	10.0937	nan	nan	1.0000	99.2800	93.5869	0.0000
147.0000	97.9500	nan	nan	1.0000	99.2800	1.4291	9.9031	nan	nan	1.0000	99.2800	93.5869	0.0000
147.0000	98.0250	16.5000	0.8100	-1.9375	70.4200	1.5365	9.5159	nan	nan	nan	nan	93.5869	0.0000
147.0000	98.1000	19.5000	0.9350	2.6875	89.7500	1.6010	8.9065	19.5000	0.9350	2.6875	89.7500	93.5869	0.6024
147.0000	98.1750	nan	nan	2.6875	89.7500	1.6277	8.0245	nan	nan	2.6875	89.7500	93.5869	0.0000
147.0000	98.2500	nan	nan	2.6875	89.7500	1.7396	6.8185	nan	nan	2.6875	89.7500	93.5869	0.0000
147.0000	98.3250	nan	nan	2.6875	89.7500	0.9676	3.1072	nan	nan	2.6875	89.7500	93.5869	0.0000
147.0000	98.4000	nan	nan	2.6875	89.7500	0.9728	4.4185	nan	nan	2.6875	89.7500	93.5869	0.0000
147.0000	98.4750	17.0000	1.0500	-0.0625	90.5800	0.9275	5.0011	17.0000	1.0500	-0.0625	90.5800	93.5869	0.6881
147.0000	98.5500	18.5000	1.0500	1.6875	98.7300	1.3734	7.9504	18.5000	1.0500	1.6875	98.7300	93.5869	0.6958
147.0000	98.6250	17.5000	0.7650	1.3750	100.5100	1.2515	7.2720	nan	nan	nan	nan	93.5869	0.0000
147.0000	98.7000	18.5000	1.0000	1.7500	100.7000	1.6597	6.2458	18.5000	1.0000	1.7500	100.7000	93.5869	0.7018
147.0000	98.7750	17.0000	1.0500	-1.3750	113.4300	1.5809	4.7835	17.0000	1.0500	-1.3750	113.4300	93.5869	0.7001
147.0000	98.8500	17.5000	1.0500	0.5625	99.5000	1.7239	6.2016	17.5000	1.0500	0.5625	99.5000	93.5869	0.6953
147.0000	98.9250	17.5000	1.0500	4.3750	102.5500	1.7827	11.2301	17.5000	1.0500	4.3750	102.5500	93.5869	0.6873
147.0000	99.0000	20.5000	0.8750	1.1875	106.0400	1.8153	11.8501	nan	nan	nan	nan	93.5869	0.0000
147.0000	99.0750	17.5000	0.8500	3.3125	116.1500	1.4549	11.2067	nan	nan	nan	nan	93.5869	0.0000
147.0000	99.1500	17.5000	0.8450	0.3125	79.0000	1.5162	11.4432	nan	nan	nan	nan	93.5869	0.0000
147.0000	99.2250	17.5000	1.0500	2.4375	91.7700	1.3537	12.3045	17.5000	1.0500	2.4375	91.7700	93.5869	0.6854
147.0000	99.3000	19.5000	0.9350	0.6250	90.1000	1.3537	11.2229	19.5000	0.9350	0.6250	90.1000	93.5869	0.6834
147.0000	99.3750	19.0000	1.0000	0.1250	90.7200	0.9548	5.2027	19.0000	1.0000	0.1250	90.7200	93.5869	0.6790
147.0000	99.4500	18.5000	0.8100	-1.0000	80.9700	1.2228	4.6268	nan	nan	nan	nan	93.5869	0.0000
147.0000	99.5250	18.0000	1.0450	0.7500	93.6900	1.0229	4.7736	18.0000	1.0450	0.7500	93.6900	93.5869	0.6625
147.0000	99.6000	17.5000	0.7550	0.9375	86.5400	1.0445	4.7714	nan	nan	nan	nan	93.5869	0.0000
147.0000	99.6750	16.0000	0.9950	-1.5625	81.6800	1.0547	4.3269	16.0000	0.9950	-1.5625	81.6800	93.5869	0.6361
147.0000	99.7500	nan	nan	-1.5625	81.6800	1.0746	9.0320	nan	nan	-1.5625	81.6800	93.5869	0.0000
147.0000	99.8250	nan	nan	-1.5625	81.6800	1.2067	8.7625	nan	nan	-1.5625	81.6800	93.5869	0.0000
147.0000	99.9000	nan	nan	-1.5625	81.6800	1.3890	10.0282	nan	nan	-1.5625	81.6800	93.5869	0.0000
147.0000	99.9750	18.5000	0.9700	-0.1250	107.4200	1.4715	9.6606	18.5000	0.9700	-0.1250	107.4200	93.5869	0.8013
