dis_mid,kdp_abs_diff,reg_kdp_abs_diff,kdp_lsf_abs_diff
15.15,7.2000000000003155,0.0,0.14444444444443216
15.225,6.333333333333615,0.0,0.08480158730159881
15.3,8.266666666667005,0.0,0.06571428571427984
15.375,29.26666666666668,9.22499999999991,0.005477777777777693
15.45,19.266666666666346,8.224999999999888,0.05445714285713765
15.525,15.866666666667209,1.4444444444444573,0.0026726190476280554
15.6,40.93333333333308,2.444444444444481,0.0491119047619164
15.675,28.933333333332705,0.0,0.10089642857142422
15.75,1.5333333333331067,1.6222222222222396,0.15268095238095936
15.825,1.333333333333428,1.414222222222443,0.2044654761904724
15.9,11.933333333333437,0.2079999999997965,0.25624999999999787
15.975,30.93333333333265,0.0,0.3080345238095344
16.049999999999997,40.733333333332574,0.0,0.09624761904762258
16.125,24.66666666666692,0.0,0.08651428571427551
16.2,0.866666666666644,0.0,0.03193968253966871
16.275,4.266666666666806,0.0,0.038476190476195896
16.349999999999998,16.466666666666722,0.0,0.0450126984127021
16.424999999999997,12.200000000000076,0.0,0.0051999999999921545
16.5,6.266666666666682,0.0,5.765573897493122e-15
16.575,10.533333333333326,0.0,6.211255455540553e-15
16.65,9.33333333333346,0.0,0.0
16.724999999999998,11.333333333333364,0.0,0.0
16.799999999999997,0.3333333333334375,0.0,0.0
16.875,16.46666666666679,0.0,1.3014824390903972e-15
16.95,39.666666666667055,0.0,1.3014824390903972e-15
17.025,41.666666666667155,0.0,0.0
17.099999999999998,34.26666666666709,0.0,5.137605158747933e-15
17.174999999999997,47.199999999998965,0.0,5.137605158747933e-15
17.25,42.13333333333222,0.0,2.546521482351246e-15
17.325,6.866666666666738,0.0,1.2787588683721154e-15
17.4,45.40000000000044,0.0,1.2677626139791306e-15
17.474999999999998,25.266666666666943,0.0,1.0893198905618387e-14
17.549999999999997,4.199999999999905,0.0,2.456661806789659e-15
17.625,5.533333333333573,0.0,1.3349860712408046e-14
17.7,1.266666666666758,0.0,1.2409690602857594e-15
17.775,15.40000000000016,0.0,1.2409690602857594e-15
17.849999999999998,14.33333333333346,0.0,1.6407547192900497e-15
17.924999999999997,36.99999999999968,0.0,1.6407547192900497e-15
18.0,8.99999999999935,0.0,0.0
18.075000000000003,10.000000000000188,0.0,7.29170655973443e-15
18.15,4.7333333333328635,0.0,7.29170655973443e-15
18.225,36.066666666666514,0.0,0.0
18.3,49.600000000000364,0.0,0.0
18.375,71.46666666666724,0.0,3.9849654663473805e-15
18.450000000000003,81.86666666666744,0.0,3.9849654663473805e-15
18.525,2.333333333331602,0.0,7.510269792547388e-15
18.6,48.46666666666538,0.0,4.7544594919080514e-15
18.675,14.600000000000122,0.0,2.7558103006393363e-15
18.75,38.73333333333372,0.0,0.0
18.825000000000003,66.86666666666736,0.0,1.944962549127613e-15
18.9,43.13333333333314,0.0,7.741347381959654e-15
18.975,20.26666666666616,0.0,9.686309931087267e-15
19.05,18.066666666666798,0.0,9.225803170111081e-15
19.125,0.999999999999952,0.0,0.06771666666666487
19.200000000000003,5.600000000000076,0.0,0.05804285714286041
19.275,47.666666666665606,0.0,0.048369047619052585
